"2015-05-10 at 22:04"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
22:21:35 0.42 50.47 98.31
22:21:36 0.41 50.47 98.31
22:21:37 0.30 50.47 98.28
22:21:38 0.29 50.47 98.28
22:21:39 0.10 50.47 98.31
22:21:40 0.73 50.47 98.31
22:21:41 0.05 50.47 98.28
22:21:42 0.08 50.47 98.28
22:21:43 0.14 50.47 98.28
22:21:44 0.57 50.47 98.28
22:21:45 0.16 50.47 98.31
22:21:46 0.48 50.47 98.31
22:21:47 0.27 50.47 98.31
22:21:48 0.47 50.47 98.28
22:21:49 0.11 50.47 98.28
22:21:50 0.02 50.47 98.28
22:21:51 0.03 50.47 98.28
22:21:52 0.41 50.47 98.28
22:21:53 0.11 50.47 98.28
22:21:54 0.05 50.47 98.28
22:21:55 0.39 50.47 98.28
22:21:56 -0.11 50.47 98.30
22:21:57 -0.42 50.47 98.28
22:21:58 0.22 50.47 98.28
22:21:59 0.13 50.47 98.28
22:22:00 0.26 50.47 98.28
22:22:01 0.01 50.47 98.31
22:22:02 0.19 50.47 98.28
22:22:03 -0.05 50.47 98.28
22:22:04 -0.08 50.47 98.28
22:22:05 0.70 50.47 98.28
22:22:06 1.80 50.47 98.31
22:22:07 7.47 50.47 98.31
22:22:08 20.90 50.47 98.31
22:22:09 45.67 50.47 98.28
22:22:10 79.45 50.47 98.28
22:22:11 112.01 50.47 98.28
22:22:12 131.01 50.47 98.28
22:22:13 133.71 50.47 98.31
22:22:14 119.70 50.47 98.31
22:22:15 96.95 50.47 98.31
22:22:16 73.41 50.47 98.31
22:22:17 52.40 50.47 98.28
22:22:18 35.76 50.47 98.28
22:22:19 24.29 50.47 98.31
22:22:20 16.75 50.47 98.28
22:22:21 13.91 50.47 98.28
22:22:22 9.37 50.47 98.28
22:22:23 6.84 50.47 98.28
22:22:24 4.63 50.47 98.28
22:22:25 3.50 50.47 98.28
22:22:26 2.50 50.47 98.28
22:22:27 2.37 50.47 98.28
22:22:28 1.47 50.47 98.28
22:22:29 1.41 50.47 98.28
22:22:30 1.11 50.47 98.31
22:22:31 1.01 50.47 98.31
22:22:32 0.71 50.47 98.28
22:22:33 0.48 50.47 98.28
22:22:34 0.61 50.47 98.31
22:22:35 0.39 50.47 98.28
22:22:36 0.23 50.47 98.28
22:22:37 0.25 50.47 98.28
22:22:38 0.40 50.47 98.28
22:22:39 0.36 50.47 98.28
22:22:40 0.34 50.47 98.28
22:22:41 -0.14 50.47 98.28
22:22:42 -0.19 50.47 98.28
22:22:43 -0.13 50.47 98.31
22:22:44 0.34 50.47 98.28
22:22:45 0.42 50.47 98.28
22:22:46 -0.03 50.47 98.31
22:22:47 -0.09 50.47 98.28
22:22:48 -0.18 50.47 98.28
22:22:49 0.12 50.47 98.28
22:22:50 0.01 50.47 98.28
22:22:51 -0.18 50.47 98.28
22:22:52 -0.19 50.47 98.28
22:22:53 0.29 50.47 98.28
22:22:54 -0.16 50.47 98.28
22:22:55 1.31 50.47 98.28
22:22:56 5.09 50.47 98.28
22:22:57 19.20 50.47 98.31
22:22:58 49.91 50.47 98.28
22:22:59 100.01 50.47 98.28
22:23:00 159.74 50.47 98.31
22:23:01 210.08 50.47 98.28
22:23:02 232.80 50.47 98.28
22:23:03 225.16 50.47 98.28
22:23:04 212.57 50.47 98.28
22:23:05 175.06 50.47 98.28
22:23:06 134.09 50.47 98.28
22:23:07 97.22 50.47 98.31
22:23:08 68.87 50.47 98.28
22:23:09 47.50 50.47 98.28
22:23:10 33.05 50.47 98.28
22:23:11 22.80 50.47 98.28
22:23:12 16.49 50.47 98.28
22:23:13 12.37 50.47 98.28
22:23:14 9.18 50.47 98.28
22:23:15 7.89 50.47 98.28
22:23:16 5.64 50.47 98.28
22:23:17 4.62 50.47 98.28
22:23:18 3.53 50.47 98.28
22:23:19 2.88 50.47 98.28
22:23:20 2.40 50.47 98.28
22:23:21 2.25 50.47 98.28
22:23:22 1.83 50.47 98.28
22:23:23 1.60 50.47 98.28
22:23:24 1.41 50.47 98.28
22:23:25 1.20 50.47 98.28
22:23:26 1.71 50.47 98.28
22:23:27 0.51 50.47 98.28
22:23:28 0.81 50.47 98.28
22:23:29 0.96 50.47 98.31
22:23:30 0.69 50.47 98.28
22:23:31 0.82 50.47 98.28
22:23:32 0.73 50.47 98.28
22:23:33 0.19 50.47 98.28
22:23:34 -0.11 50.47 98.31
22:23:35 0.53 50.47 98.31
22:23:36 0.29 50.47 98.28
22:23:37 0.47 50.47 98.28
22:23:38 0.02 50.47 98.28
22:23:39 0.05 50.47 98.28
22:23:40 0.02 50.47 98.28
22:23:41 0.25 50.47 98.28
22:23:42 0.39 50.47 98.31
22:23:43 1.80 50.47 98.31
22:23:44 6.25 50.47 98.31
22:23:45 16.19 50.47 98.28
22:23:46 30.47 50.47 98.28
22:23:47 47.69 50.47 98.28
22:23:48 54.85 50.47 98.28
22:23:49 65.41 50.47 98.28
22:23:50 65.83 50.47 98.28
22:23:51 59.33 50.47 98.28
22:23:52 48.61 50.47 98.28
22:23:53 36.67 50.47 98.28
22:23:54 26.86 50.47 98.28
22:23:55 17.70 50.47 98.31
22:23:56 12.57 50.47 98.31
22:23:57 8.75 50.47 98.28
22:23:58 6.41 50.47 98.28
22:23:59 4.43 50.47 98.28
22:24:00 3.53 50.47 98.31
22:24:01 2.86 50.47 98.28
22:24:02 2.30 50.47 98.28
22:24:03 1.64 50.47 98.28
22:24:04 1.00 50.47 98.28
22:24:05 1.17 50.47 98.28
22:24:06 1.11 50.47 98.28
22:24:07 0.54 50.47 98.28
22:24:08 0.52 50.47 98.28
22:24:09 0.66 50.47 98.28
22:24:10 0.78 50.47 98.31
22:24:11 0.33 50.47 98.28
22:24:12 0.20 50.47 98.28
22:24:13 0.02 50.47 98.28
22:24:14 0.36 50.47 98.28
22:24:15 0.43 50.47 98.28
22:24:16 -0.15 50.47 98.28
22:24:17 0.31 50.47 98.28
22:24:18 -0.07 50.47 98.28
22:24:19 0.17 50.47 98.28
22:24:20 -0.15 50.47 98.28
22:24:21 -0.13 50.47 98.28
22:24:22 0.44 50.47 98.28
22:24:23 0.12 50.47 98.28
22:24:24 -0.10 50.47 98.28
22:24:25 0.12 50.47 98.28
22:24:26 0.23 50.47 98.28
22:24:27 0.26 50.47 98.28
22:24:28 1.27 50.47 98.31
22:24:29 3.68 50.47 98.28
22:24:30 8.83 50.47 98.28
22:24:31 11.91 50.47 98.31
22:24:32 19.29 50.47 98.31
22:24:33 25.59 50.47 98.28
22:24:34 28.75 50.47 98.28
22:24:35 27.58 50.47 98.31
22:24:36 23.92 50.47 98.28
22:24:37 19.33 50.47 98.28
22:24:38 14.15 50.47 98.28
22:24:39 10.19 50.47 98.28
22:24:40 6.97 50.47 98.28
22:24:41 4.44 50.47 98.28
22:24:42 3.64 50.47 98.31
22:24:43 2.14 50.47 98.31
22:24:44 1.68 50.47 98.30
22:24:45 1.49 50.47 98.28
22:24:46 1.01 50.47 98.28
22:24:47 0.66 50.47 98.31
22:24:48 0.73 50.47 98.28
22:24:49 0.66 50.47 98.28
22:24:50 0.50 50.47 98.28
22:24:51 0.30 50.47 98.28
22:24:52 0.22 50.47 98.31
22:24:53 0.33 50.47 98.28
22:24:54 0.26 50.47 98.28
22:24:55 0.51 50.47 98.28
22:24:56 -0.50 50.47 98.28
22:24:57 0.14 50.47 98.30
22:24:58 0.31 50.47 98.31
22:24:59 -0.19 50.47 98.28
22:25:00 0.35 50.47 98.28
22:25:01 -0.15 50.47 98.31
22:25:02 0.65 50.47 98.28
22:25:03 0.02 50.47 98.31
22:25:04 0.16 50.47 98.28
22:25:05 -0.22 50.47 98.31
22:25:06 0.16 50.47 98.31
22:25:07 -0.16 50.47 98.28
22:25:08 0.06 50.47 98.28
22:25:09 0.06 50.47 98.31
22:25:10 -0.21 50.47 98.28
22:25:11 -0.39 50.47 98.30
22:25:12 0.23 50.47 98.30
22:25:13 -0.13 50.47 98.30
22:25:14 -0.29 50.47 98.30
22:25:15 -0.14 50.47 98.31
22:25:16 0.07 50.47 98.31
22:25:17 0.27 50.47 98.28
22:25:18 0.10 50.47 98.31
22:25:19 -0.13 50.47 98.28
22:25:20 0.10 50.47 98.28
22:25:21 -0.08 50.47 98.28
22:25:22 -0.04 50.47 98.28
22:25:23 0.14 50.47 98.31
22:25:24 0.44 50.47 98.30
22:25:25 2.33 50.47 98.28
22:25:26 4.22 50.47 98.28
22:25:27 7.98 50.47 98.28
22:25:28 10.43 50.47 98.28
22:25:29 12.77 50.47 98.28
22:25:30 12.65 50.47 98.28
22:25:31 10.70 50.47 98.31
22:25:32 8.75 50.47 98.28
22:25:33 6.67 50.47 98.28
22:25:34 4.59 50.47 98.28
22:25:35 3.07 50.47 98.31
22:25:36 2.81 50.47 98.28
22:25:37 1.91 50.47 98.28
22:25:38 0.97 50.47 98.28
22:25:39 0.87 50.47 98.28
22:25:40 0.62 50.47 98.28
22:25:41 0.26 50.47 98.32
22:25:42 0.11 50.47 98.31
22:25:43 0.20 50.47 98.28
22:25:44 0.48 50.47 98.31
22:25:45 0.16 50.47 98.28
22:25:46 0.04 50.47 98.30
22:25:47 -0.28 50.47 98.30
22:25:48 0.08 50.47 98.28
22:25:49 -0.24 50.47 98.28
22:25:50 0.34 50.47 98.30
22:25:51 0.27 50.47 98.30
22:25:52 0.01 50.47 98.30
22:25:53 -0.22 50.47 98.30
22:25:54 -0.18 50.47 98.30
22:25:55 0.04 50.47 98.30
22:25:56 0.13 50.47 98.30
22:25:57 0.22 50.47 98.28
22:25:58 -0.26 50.47 98.28
22:25:59 0.04 50.47 98.30
22:26:00 0.01 50.47 98.28
22:26:01 -0.13 50.47 98.28
22:26:02 0.22 50.47 98.28
22:26:03 -0.11 50.47 98.28
22:26:04 -0.16 50.47 98.30
22:26:05 -0.19 50.47 98.31
22:26:06 -0.12 50.47 98.28
22:26:07 0.06 50.47 98.30
22:26:08 0.00 50.47 98.30
22:26:09 -0.12 50.47 98.32
22:26:10 0.05 50.47 98.28
22:26:11 -0.28 50.47 98.28
22:26:12 0.16 50.47 98.30
22:26:13 0.03 50.47 98.30
22:26:14 -0.10 50.47 98.30
22:26:15 0.13 50.47 98.31
22:26:16 -0.07 50.47 98.28
22:26:17 -0.17 50.47 98.28
22:26:18 -0.38 50.47 98.30
22:26:19 -0.30 50.47 98.32
22:26:20 0.24 50.47 98.28
22:26:21 -0.01 50.47 98.28
22:26:22 -0.11 50.47 98.30
22:26:23 -0.14 50.47 98.32
22:26:24 -0.22 50.47 98.30
22:26:25 0.18 50.47 98.30
22:26:26 0.08 50.47 98.30
22:26:27 -0.11 50.47 98.30
22:26:28 -0.00 50.47 98.30
22:26:29 0.01 50.47 98.30
22:26:30 -0.27 50.47 98.30
22:26:31 0.10 50.47 98.28
22:26:32 0.08 50.47 98.28
22:26:33 0.04 50.47 98.28
22:26:34 -0.04 50.47 98.30
22:26:35 0.14 50.47 98.30
22:26:36 -0.07 50.47 98.32
22:26:37 0.13 50.47 98.30
22:26:38 0.68 50.47 98.28
22:26:39 1.73 50.47 98.28
22:26:40 3.51 50.47 98.30
22:26:41 4.74 50.47 98.30
22:26:42 7.24 50.47 98.32
22:26:43 7.73 50.47 98.32
22:26:44 8.06 50.47 98.30
22:26:45 6.56 50.47 98.30
22:26:46 6.09 50.47 98.30
22:26:47 4.83 50.47 98.30
22:26:48 3.37 50.47 98.30
22:26:49 2.00 50.47 98.30
22:26:50 1.83 50.47 98.32
22:26:51 1.15 50.47 98.30
22:26:52 0.43 50.47 98.30
22:26:53 0.58 50.47 98.30
22:26:54 0.25 50.47 98.30
22:26:55 0.17 50.47 98.32
22:26:56 0.39 50.47 98.32
22:26:57 -0.22 50.47 98.30
22:26:58 0.28 50.47 98.30
22:26:59 0.00 50.47 98.30
22:27:00 0.11 50.47 98.30
22:27:01 0.32 50.47 98.30
22:27:02 0.03 50.47 98.30
22:27:03 0.02 50.47 98.30
22:27:04 -0.07 50.47 98.30
22:27:05 0.27 50.47 98.30
22:27:06 -0.02 50.47 98.30
22:27:07 -0.22 50.47 98.30
22:27:08 -0.25 50.47 98.30
22:27:09 -0.27 50.47 98.30
22:27:10 0.28 50.47 98.32
22:27:11 -0.06 50.47 98.30
22:27:12 0.00 50.47 98.30
22:27:13 0.03 50.47 98.30
22:27:14 -0.22 50.47 98.32
22:27:15 -0.13 50.47 98.30
22:27:16 0.26 50.47 98.32
22:27:17 -0.57 50.47 98.32
22:27:18 -0.00 50.47 98.30
22:27:19 0.25 50.47 98.30
22:27:20 -0.13 50.47 98.30
22:27:21 0.01 50.47 98.30
22:27:22 -0.05 50.47 98.30
22:27:23 0.08 50.47 98.30
22:27:24 -0.43 50.47 98.30
22:27:25 -0.28 50.47 98.30
22:27:26 0.21 50.47 98.30
22:27:27 -0.29 50.47 98.32
22:27:28 0.06 50.47 98.30
22:27:29 -0.17 50.47 98.30
22:27:30 -0.56 50.47 98.32
22:27:31 0.18 50.47 98.30
22:27:32 -0.34 50.47 98.30
22:27:33 0.07 50.47 98.30
22:27:34 -0.05 50.47 98.30
22:27:35 0.26 50.47 98.30
22:27:36 -0.43 50.47 98.30
22:27:37 0.15 50.47 98.32
22:27:38 -0.11 50.47 98.30
22:27:39 -0.03 50.47 98.30
22:27:40 0.07 50.47 98.30
22:27:41 0.50 50.47 98.30
22:27:42 2.51 50.47 98.30
22:27:43 7.22 50.47 98.30
22:27:44 16.02 50.47 98.30
22:27:45 28.51 50.47 98.32
22:27:46 40.68 50.47 98.30
22:27:47 48.91 50.47 98.30
22:27:48 50.16 50.47 98.30
22:27:49 45.96 50.47 98.30
22:27:50 38.05 50.47 98.30
22:27:51 33.65 50.47 98.30
22:27:52 24.55 50.47 98.30
22:27:53 17.56 50.47 98.30
22:27:54 12.82 50.47 98.30
22:27:55 8.53 50.47 98.30
22:27:56 6.25 50.47 98.32
22:27:57 4.39 50.47 98.30
22:27:58 3.02 50.47 98.30
22:27:59 2.80 50.47 98.30
22:28:00 1.94 50.47 98.30
22:28:01 1.53 50.47 98.30
22:28:02 1.08 50.47 98.32
22:28:03 1.43 50.47 98.30
22:28:04 0.85 50.47 98.30
22:28:05 0.70 50.47 98.30
22:28:06 0.77 50.47 98.30
22:28:07 0.64 50.47 98.30
22:28:08 0.40 50.47 98.32
22:28:09 0.46 50.47 98.30
22:28:10 0.33 50.47 98.32
22:28:11 0.18 50.47 98.30
22:28:12 0.26 50.47 98.32
22:28:13 0.38 50.47 98.32
22:28:14 0.28 50.47 98.30
22:28:15 0.33 50.47 98.30
22:28:16 0.16 50.47 98.30
22:28:17 0.17 50.47 98.30
22:28:18 0.23 50.47 98.30
22:28:19 -0.11 50.47 98.30
22:28:20 0.13 50.47 98.30
22:28:21 -0.12 50.47 98.32
22:28:22 0.06 50.47 98.30
22:28:23 0.17 50.47 98.32
22:28:24 0.15 50.47 98.30
22:28:25 0.26 50.47 98.30
22:28:26 -0.12 50.47 98.32
22:28:27 -0.08 50.47 98.30
22:28:28 0.25 50.47 98.30
22:28:29 -0.14 50.47 98.30
22:28:30 0.26 50.47 98.32
22:28:31 0.28 50.47 98.30
22:28:32 1.01 50.47 98.30
22:28:33 2.91 50.47 98.32
22:28:34 5.85 50.47 98.32
22:28:35 7.89 50.47 98.32
22:28:36 11.95 50.47 98.30
22:28:37 14.38 50.47 98.32
22:28:38 15.67 50.47 98.30
22:28:39 14.94 50.47 98.30
22:28:40 12.67 50.47 98.32
22:28:41 9.59 50.47 98.30
22:28:42 6.74 50.47 98.30
22:28:43 4.87 50.47 98.30
22:28:44 2.84 50.47 98.30
22:28:45 2.23 50.47 98.30
22:28:46 1.60 50.47 98.30
22:28:47 1.13 50.47 98.30
22:28:48 0.39 50.47 98.30
22:28:49 0.85 50.47 98.30
22:28:50 0.39 50.47 98.30
22:28:51 0.58 50.47 98.30
22:28:52 0.29 50.47 98.32
22:28:53 0.15 50.47 98.30
22:28:54 0.29 50.47 98.30
22:28:55 -0.06 50.47 98.30
22:28:56 -0.38 50.47 98.30
22:28:57 0.30 50.47 98.30
22:28:58 0.47 50.47 98.30
22:28:59 -0.27 50.47 98.30
22:29:00 -0.20 50.47 98.30
22:29:01 0.11 50.47 98.30
22:29:02 -0.01 50.47 98.30
22:29:03 -0.06 50.47 98.32
22:29:04 0.07 50.47 98.30
22:29:05 0.25 50.47 98.32
22:29:06 0.07 50.47 98.30
22:29:07 -0.20 50.47 98.30
22:29:08 0.07 50.47 98.30
22:29:09 0.01 50.47 98.30
22:29:10 0.12 50.47 98.30
22:29:11 0.27 50.47 98.32
22:29:12 -0.18 50.47 98.30
22:29:13 -0.14 50.47 98.30
22:29:14 -0.05 50.47 98.30
22:29:15 0.23 50.47 98.30
22:29:16 -0.22 50.47 98.32
22:29:17 0.07 50.47 98.30
22:29:18 -0.12 50.47 98.30
22:29:19 -0.17 50.47 98.30
22:29:20 -0.35 50.47 98.30
22:29:21 0.15 50.47 98.30
22:29:22 0.29 50.47 98.30
22:29:23 -0.49 50.47 98.30
22:29:24 0.15 50.47 98.31
22:29:25 -0.28 50.47 98.31
22:29:26 0.01 50.47 98.30
22:29:27 0.16 50.47 98.32
22:29:28 0.28 50.47 98.30
22:29:29 -0.16 50.47 98.30
22:29:30 0.01 50.47 98.30
22:29:31 0.29 50.47 98.30
22:29:32 -0.22 50.47 98.30
22:29:33 0.13 50.47 98.30
22:29:34 0.18 50.47 98.30
22:29:35 1.45 50.47 98.32
22:29:36 4.75 50.47 98.30
22:29:37 10.77 50.47 98.30
22:29:38 19.74 50.47 98.30
22:29:39 29.72 50.47 98.32
22:29:40 33.77 50.47 98.30
22:29:41 38.91 50.47 98.30
22:29:42 38.05 50.47 98.30
22:29:43 34.22 50.47 98.32
22:29:44 26.95 50.47 98.30
22:29:45 20.70 50.47 98.30
22:29:46 14.61 50.47 98.30
22:29:47 10.07 50.47 98.32
22:29:48 7.08 50.47 98.30
22:29:49 4.74 50.47 98.30
22:29:50 3.15 50.47 98.30
22:29:51 2.85 50.47 98.30
22:29:52 1.78 50.47 98.30
22:29:53 1.54 50.47 98.32
22:29:54 0.77 50.47 98.30
22:29:55 0.96 50.47 98.30
22:29:56 0.47 50.47 98.32
22:29:57 0.67 50.47 98.30
22:29:58 0.38 50.47 98.32
22:29:59 0.15 50.47 98.30
22:30:00 0.03 50.47 98.31
22:30:01 0.05 50.47 98.31
22:30:02 0.52 50.47 98.31
22:30:03 0.09 50.47 98.30
22:30:04 0.08 50.47 98.30
22:30:05 0.19 50.47 98.31
22:30:06 -0.18 50.47 98.30
22:30:07 0.10 50.47 98.32
22:30:08 0.18 50.47 98.33
22:30:09 0.08 50.47 98.32
22:30:10 -0.21 50.47 98.30
22:30:11 -0.04 50.47 98.33
22:30:12 -0.01 50.47 98.31
22:30:13 -0.14 50.47 98.31
22:30:14 0.08 50.47 98.30
22:30:15 0.05 50.47 98.30
22:30:16 -0.13 50.47 98.30
22:30:17 0.24 50.47 98.30
22:30:18 -0.13 50.47 98.33
22:30:19 0.14 50.47 98.33
22:30:20 -0.04 50.47 98.31
22:30:21 0.05 50.47 98.31
22:30:22 0.20 50.47 98.30
22:30:23 0.41 50.47 98.30
22:30:24 0.20 50.47 98.31
22:30:25 -0.16 50.47 98.33
22:30:26 0.30 50.47 98.31
22:30:27 0.23 50.47 98.31
22:30:28 -0.37 50.47 98.31
22:30:29 -0.19 50.47 98.31
22:30:30 0.34 50.47 98.31
22:30:31 -0.12 50.47 98.33
22:30:32 -0.02 50.47 98.31
22:30:33 -0.11 50.47 98.31
22:30:34 0.03 50.47 98.31
22:30:35 0.01 50.47 98.31
22:30:36 -0.23 50.47 98.31
22:30:37 -0.11 50.47 98.33
22:30:38 -0.15 50.47 98.33
