"2015-04-11 at 21:26"
Time(H:M:S) CO2(ppm) CellTemp(c) CellPres(kPa)
21:33:22 26.11 50.47 99.15
21:33:23 26.27 50.47 99.15
21:33:24 25.65 50.47 99.15
21:33:25 25.28 50.47 99.15
21:33:26 24.18 50.47 99.16
21:33:27 23.62 50.47 99.16
21:33:28 23.37 50.47 99.16
21:33:29 23.01 50.47 99.16
21:33:30 23.06 50.47 99.16
21:33:31 22.14 50.47 99.16
21:33:32 22.14 50.47 99.16
21:33:33 21.51 50.47 99.16
21:33:34 21.08 50.47 99.16
21:33:35 20.47 50.47 99.16
21:33:36 20.18 50.47 99.15
21:33:37 20.11 50.47 99.15
21:33:38 19.60 50.47 99.15
21:33:39 19.40 50.47 99.16
21:33:40 18.95 50.47 99.15
21:33:41 18.44 50.47 99.15
21:33:42 18.20 50.47 99.15
21:33:43 17.82 50.47 99.15
21:33:44 17.59 50.47 99.15
21:33:45 17.52 50.47 99.15
21:33:46 17.91 50.47 99.16
21:33:47 17.26 50.47 99.15
21:33:48 17.19 50.47 99.15
21:33:49 16.87 50.47 99.15
21:33:50 17.35 50.47 99.15
21:33:51 17.30 50.47 99.15
21:33:52 17.49 50.47 99.16
21:33:53 17.04 50.47 99.16
21:33:54 16.79 50.47 99.16
21:33:55 16.46 50.47 99.16
21:33:56 16.21 50.47 99.16
21:33:57 15.97 50.47 99.15
21:33:58 15.89 50.47 99.15
21:33:59 15.69 50.47 99.15
21:34:00 15.15 50.47 99.15
21:34:01 15.08 50.47 99.15
21:34:02 14.55 50.47 99.15
21:34:03 14.60 50.47 99.15
21:34:04 14.42 50.47 99.15
21:34:05 14.07 50.47 99.15
21:34:06 14.31 50.47 99.15
21:34:07 14.09 50.47 99.15
21:34:08 13.75 50.47 99.15
21:34:09 13.85 50.47 99.15
21:34:10 13.13 50.47 99.15
21:34:11 12.95 50.47 99.15
21:34:12 13.11 50.47 99.15
21:34:13 12.54 50.47 99.15
21:34:14 12.42 50.47 99.15
21:34:15 12.52 50.47 99.15
21:34:16 12.69 50.47 99.15
21:34:17 12.13 50.47 99.15
21:34:18 12.01 50.47 99.15
21:34:19 11.61 50.47 99.15
21:34:20 11.54 50.47 99.15
21:34:21 11.60 50.47 99.15
21:34:22 11.51 50.47 99.15
21:34:23 11.29 50.47 99.15
21:34:24 10.96 50.47 99.15
21:34:25 10.94 50.47 99.15
21:34:26 10.77 50.47 99.15
21:34:27 10.36 50.47 99.15
21:34:28 10.86 50.47 99.15
21:34:29 10.28 50.47 99.15
21:34:30 10.04 50.47 99.15
21:34:31 10.59 50.47 99.15
21:34:32 9.53 50.47 99.15
21:34:33 10.02 50.47 99.15
21:34:34 9.66 50.47 99.16
21:34:35 9.55 50.47 99.15
21:34:36 9.12 50.47 99.15
21:34:37 8.97 50.47 99.15
21:34:38 9.19 50.47 99.15
21:34:39 9.40 50.47 99.15
21:34:40 8.91 50.47 99.15
21:34:41 9.03 50.47 99.15
21:34:42 8.47 50.47 99.15
21:34:43 8.73 50.47 99.15
21:34:44 8.32 50.47 99.15
21:34:45 8.46 50.47 99.15
21:34:46 8.21 50.47 99.15
21:34:47 8.14 50.47 99.15
21:34:48 7.58 50.47 99.15
21:34:49 7.90 50.47 99.15
21:34:50 8.00 50.47 99.15
21:34:51 7.29 50.47 99.15
21:34:52 7.29 50.47 99.15
21:34:53 7.36 50.47 99.15
21:34:54 7.29 50.47 99.15
21:34:55 7.30 50.47 99.15
21:34:56 6.89 50.47 99.15
21:34:57 7.01 50.47 99.15
21:34:58 6.84 50.47 99.15
21:34:59 6.56 50.47 99.15
21:35:00 6.71 50.47 99.15
21:35:01 6.61 50.47 99.15
21:35:02 6.35 50.47 99.15
21:35:03 6.24 50.47 99.15
21:35:04 6.17 50.47 99.15
21:35:05 6.04 50.47 99.15
21:35:06 5.93 50.47 99.15
21:35:07 6.12 50.47 99.15
21:35:08 5.69 50.47 99.15
21:35:09 5.53 50.47 99.15
21:35:10 5.51 50.47 99.15
21:35:11 5.68 50.47 99.15
21:35:12 5.33 50.47 99.15
21:35:13 5.21 50.47 99.15
21:35:14 5.36 50.47 99.15
21:35:15 5.03 50.47 99.15
21:35:16 4.99 50.47 99.15
21:35:17 4.92 50.47 99.15
21:35:18 4.32 50.47 99.15
21:35:19 4.85 50.47 99.15
21:35:20 4.74 50.47 99.15
21:35:21 4.22 50.47 99.15
21:35:22 4.49 50.47 99.15
21:35:23 4.53 50.47 99.17
21:35:24 4.11 50.47 99.15
21:35:25 4.01 50.47 99.15
21:35:26 3.89 50.47 99.15
21:35:27 4.31 50.47 99.15
21:35:28 3.82 50.47 99.15
21:35:29 3.56 50.47 99.15
21:35:30 3.74 50.47 99.15
21:35:31 3.75 50.47 99.15
21:35:32 3.72 50.47 99.15
21:35:33 3.39 50.47 99.15
21:35:34 3.42 50.47 99.15
21:35:35 3.56 50.47 99.15
21:35:36 3.48 50.47 99.15
21:35:37 2.89 50.47 99.15
21:35:38 2.96 50.47 99.15
21:35:39 3.54 50.47 99.15
21:35:40 3.03 50.47 99.15
21:35:41 2.71 50.47 99.15
21:35:42 2.97 50.47 99.15
21:35:43 2.63 50.47 99.15
21:35:44 2.65 50.47 99.15
21:35:45 2.73 50.47 99.15
21:35:46 2.72 50.47 99.15
21:35:47 2.61 50.47 99.15
21:35:48 2.81 50.47 99.15
21:35:49 2.87 50.47 99.15
21:35:50 2.63 50.47 99.15
21:35:51 2.34 50.47 99.15
21:35:52 2.41 50.47 99.15
21:35:53 2.01 50.47 99.15
21:35:54 2.04 50.47 99.15
21:35:55 1.89 50.47 99.15
21:35:56 1.88 50.47 99.15
21:35:57 1.85 50.47 99.15
21:35:58 1.93 50.47 99.15
21:35:59 1.83 50.47 99.15
21:36:00 1.73 50.47 99.15
21:36:01 1.66 50.47 99.15
21:36:02 1.69 50.47 99.15
21:36:03 1.56 50.47 99.15
21:36:04 1.68 50.47 99.15
21:36:05 1.66 50.47 99.15
21:36:06 1.58 50.47 99.15
21:36:07 1.27 50.47 99.15
21:36:08 1.82 50.47 99.15
21:36:09 1.29 50.47 99.15
21:36:10 1.27 50.47 99.15
21:36:11 1.16 50.47 99.15
21:36:12 1.47 50.47 99.15
21:36:13 1.11 50.47 99.15
21:36:14 0.91 50.47 99.15
21:36:15 1.06 50.47 99.15
21:36:16 0.79 50.47 99.15
21:36:17 1.06 50.47 99.15
21:36:18 0.87 50.47 99.15
21:36:19 1.20 50.47 99.15
21:36:20 0.82 50.47 99.15
21:36:21 0.71 50.47 99.15
21:36:22 0.81 50.47 99.15
21:36:23 0.73 50.47 99.15
21:36:24 0.77 50.47 99.15
21:36:25 0.81 50.47 99.15
21:36:26 0.56 50.47 99.15
21:36:27 0.59 50.47 99.15
21:36:28 0.45 50.47 99.15
21:36:29 0.57 50.47 99.15
21:36:30 0.88 50.47 99.15
21:36:31 0.00 50.47 99.15
21:36:32 0.33 50.47 99.15
21:36:33 0.57 50.47 99.15
21:36:34 0.52 50.47 99.15
21:36:35 0.43 50.47 99.15
21:36:36 1.11 50.47 99.15
21:36:37 1.70 50.47 99.15
21:36:38 3.06 50.47 99.15
21:36:39 4.03 50.47 99.15
21:36:40 4.80 50.47 99.15
21:36:41 5.26 50.47 99.15
21:36:42 5.97 50.47 99.15
21:36:43 6.27 50.47 99.15
21:36:44 6.64 50.47 99.15
21:36:45 6.59 50.47 99.17
21:36:46 6.32 50.47 99.15
21:36:47 6.21 50.47 99.15
21:36:48 5.98 50.47 99.15
21:36:49 5.83 50.47 99.15
21:36:50 5.33 50.47 99.15
21:36:51 4.94 50.47 99.15
21:36:52 5.24 50.47 99.15
21:36:53 5.00 50.47 99.15
21:36:54 4.68 50.47 99.15
21:36:55 4.68 50.47 99.15
21:36:56 4.14 50.47 99.15
21:36:57 4.22 50.47 99.15
21:36:58 4.49 50.47 99.15
21:36:59 4.09 50.47 99.15
21:37:00 3.78 50.47 99.15
21:37:01 3.69 50.47 99.15
21:37:02 3.68 50.47 99.15
21:37:03 3.78 50.47 99.15
21:37:04 3.32 50.47 99.15
21:37:05 3.49 50.47 99.15
21:37:06 3.53 50.47 99.15
21:37:07 3.03 50.47 99.15
21:37:08 3.53 50.47 99.15
21:37:09 3.05 50.47 99.15
21:37:10 2.90 50.47 99.15
21:37:11 2.98 50.47 99.15
21:37:12 2.92 50.47 99.15
21:37:13 2.95 50.47 99.15
21:37:14 2.90 50.47 99.15
21:37:15 2.99 50.47 99.15
21:37:16 2.78 50.47 99.15
21:37:17 2.43 50.47 99.15
21:37:18 2.61 50.47 99.15
21:37:19 2.53 50.47 99.15
21:37:20 2.29 50.47 99.15
21:37:21 2.64 50.47 99.15
21:37:22 2.58 50.47 99.15
21:37:23 2.80 50.47 99.15
21:37:24 2.50 50.47 99.15
21:37:25 2.38 50.47 99.15
21:37:26 2.52 50.47 99.15
21:37:27 3.11 50.47 99.15
21:37:28 3.35 50.47 99.15
21:37:29 3.95 50.47 99.15
21:37:30 4.27 50.47 99.15
21:37:31 4.80 50.47 99.15
21:37:32 4.75 50.47 99.15
21:37:33 4.62 50.47 99.15
21:37:34 4.45 50.47 99.15
21:37:35 4.64 50.47 99.15
21:37:36 4.32 50.47 99.15
21:37:37 4.74 50.47 99.15
21:37:38 4.19 50.47 99.15
21:37:39 3.84 50.47 99.15
21:37:40 4.23 50.47 99.15
21:37:41 4.15 50.47 99.15
21:37:42 3.47 50.47 99.15
21:37:43 3.68 50.47 99.15
21:37:44 3.62 50.47 99.15
21:37:45 3.66 50.47 99.15
21:37:46 3.75 50.47 99.15
21:37:47 3.52 50.47 99.15
21:37:48 3.22 50.47 99.15
21:37:49 3.31 50.47 99.15
21:37:50 3.18 50.47 99.15
21:37:51 3.42 50.47 99.15
21:37:52 2.96 50.47 99.15
21:37:53 3.13 50.47 99.15
21:37:54 2.85 50.47 99.15
21:37:55 3.06 50.47 99.15
21:37:56 2.57 50.47 99.15
21:37:57 3.00 50.47 99.15
21:37:58 3.33 50.47 99.15
21:37:59 3.55 50.47 99.17
21:38:00 4.06 50.47 99.15
21:38:01 3.82 50.47 99.15
21:38:02 4.30 50.47 99.15
21:38:03 3.87 50.47 99.15
21:38:04 3.80 50.47 99.15
21:38:05 3.92 50.47 99.15
21:38:06 4.21 50.47 99.15
21:38:07 3.98 50.47 99.15
21:38:08 4.12 50.47 99.15
21:38:09 3.58 50.47 99.15
21:38:10 3.61 50.47 99.15
21:38:11 3.59 50.47 99.15
21:38:12 3.62 50.47 99.15
21:38:13 3.21 50.47 99.15
21:38:14 3.59 50.47 99.15
21:38:15 3.24 50.47 99.15
21:38:16 3.21 50.47 99.15
21:38:17 3.14 50.47 99.15
21:38:18 2.89 50.47 99.15
21:38:19 2.96 50.47 99.15
21:38:20 2.89 50.47 99.15
21:38:21 3.16 50.47 99.15
21:38:22 2.59 50.47 99.15
21:38:23 2.81 50.47 99.15
21:38:24 2.38 50.47 99.15
21:38:25 2.02 50.47 99.01
21:38:26 2.34 50.47 98.78
21:38:27 2.59 50.47 98.69
21:38:28 3.03 50.47 98.64
21:38:29 2.86 50.47 98.61
21:38:30 2.82 50.47 98.61
21:38:31 2.73 50.47 98.61
21:38:32 2.39 50.47 98.61
21:38:33 2.55 50.47 98.61
21:38:34 2.59 50.47 98.61
21:38:35 2.70 50.47 98.61
21:38:36 2.28 50.47 98.61
21:38:37 2.65 50.47 98.62
21:38:38 2.62 50.47 98.61
21:38:39 3.09 50.47 98.61
21:38:40 2.68 50.47 98.61
21:38:41 2.85 50.47 98.61
21:38:42 2.66 50.47 98.61
21:38:43 2.65 50.47 98.61
21:38:44 2.60 50.47 98.61
21:38:45 2.74 50.47 98.61
21:38:46 2.60 50.47 98.61
21:38:47 2.75 50.47 98.61
21:38:48 2.73 50.47 98.61
21:38:49 2.52 50.47 98.61
21:38:50 2.81 50.47 98.61
21:38:51 2.56 50.47 98.61
21:38:52 2.30 50.47 98.61
21:38:53 2.98 50.47 98.61
21:38:54 2.83 50.47 98.61
21:38:55 2.56 50.47 98.61
21:38:56 2.90 50.47 98.61
21:38:57 2.68 50.47 98.61
21:38:58 2.86 50.47 98.61
21:38:59 2.39 50.47 98.61
21:39:00 2.13 50.47 98.61
21:39:01 3.10 50.47 98.61
21:39:02 2.49 50.47 98.61
21:39:03 2.66 50.47 98.61
21:39:04 2.97 50.47 98.61
21:39:05 2.60 50.47 98.61
21:39:06 2.63 50.47 98.61
21:39:07 2.71 50.47 98.61
21:39:08 2.68 50.47 98.61
21:39:09 2.80 50.47 98.61
21:39:10 3.13 50.47 98.61
21:39:11 3.15 50.47 98.61
21:39:12 2.91 50.47 98.61
21:39:13 2.60 50.47 98.61
21:39:14 2.65 50.47 98.61
21:39:15 2.40 50.47 98.61
21:39:16 3.10 50.47 98.61
21:39:17 2.95 50.47 98.61
21:39:18 2.98 50.47 98.61
21:39:19 2.84 50.47 98.61
21:39:20 2.75 50.47 98.61
21:39:21 2.63 50.47 98.61
21:39:22 2.46 50.47 98.61
21:39:23 2.97 50.47 98.61
21:39:24 3.08 50.47 98.61
21:39:25 2.98 50.47 98.61
