isolate slope intercept
HMWF001	3.40e9	7.01e6
HMWF003	2.11e9	2.32e7
HMWF004	4.47e7	-1.18e6
HMWF005	8.92e7	-2.55e6
HMWF006	9.33e8	6.97e7
HMWF007	1.05e9	1.29e6
HMWF008	1.11e8	-2.40e6
HMWF009	1.20e8	-2.38e6
HMWF010	2.34e8	1.73e6
HMWF011	1.47e9	-8.66e7
HMWF013	6.15e8	-1.31e7
HMWF014	1.60e9	8.64e7
HMWF015	1.49e9	-4.48e7
HMWF016	1.80e9	2.21e6
HMWF017	2.07e7	1.41e6
HMWF018	2.30e7	-4.44e5
