Curve,b0,A,umax,L,z,umax.lw,umax.up,umax.lw.FI,umax.up.FI
A1,0.0829340295104468,0.683162859670372,0.109196627337585,0.572465046905164,-4.22519856383153,0.102174832862792,0.116840817942869,0.102087250529032,0.116306004146137
A2,0.544614734606844,-0.448449874509531,0.0651615792974276,9.99666975386395,-3.22125287466221,0.0552976523504476,0.0782369281881342,0.0540727741773395,0.0762503844175157
A3,-2.06726787773371,2.53214030776701,0.164868753822516,-16.3729278580393,-4.33862693221588,NA,NA,0.0581718727828577,0.271565634862174
A5,0.212444244710253,0.420024192056458,0.13488779053951,2.21129259760855,-3.25843606111599,0.11263518246517,0.165471462941338,0.109599223213757,0.160176357865264
A6,1.14476296547175,-0.950769160652833,0.112679055621159,10.8362153083927,-2.8962576448494,0.0980878102600315,0.130676884280906,0.0967621332120957,0.128595978030222
A7,0.219285208512339,0.402831618546646,0.137012871234407,2.67584172502123,-2.97541013684632,0.104844315867836,0.189700247912484,0.0977768962167586,0.176248846252055
A8,0.621352907093488,-1.01520516315253,0.0578033025508836,7.81099834461474,-3.29107120170201,0.0476915490642769,0.0801041403814358,0.0407355359928638,0.0748710691089033
B1,0.648281456280858,-0.435718147016154,0.168469278424941,10.2543666860546,-3.66814023909419,0.145384499899491,0.197348167174706,0.143271678676569,0.193666878173313
B2,0.185579180824828,0.622158294300836,0.062013593616481,2.73310817066396,-3.03844672013953,0.0534900305424611,0.0722248801701081,0.0528251460232083,0.0712020412097536
B3,0.310508430046058,0.399634331615615,0.110417069279753,3.93403140067734,-2.61367952992223,0.0756060481571952,0.183603956609127,0.0649328572278565,0.155901281331649
B4,0.133755886602539,0.957341404301669,0.0676629035791936,0.0827362833779355,-3.27152674980344,0.0592215204094282,0.0779755409644966,0.0584575535293145,0.0768682536290728
B5,0.645431755734731,-0.563512589564411,0.149667717519993,6.02660285866827,-3.42245734180021,0.129245684164086,0.17584912421342,0.12698882314114,0.172346611898847
B6,0.138692684575228,0.0337841959186035,0.130830259965449,5.78779525890658,-2.98169671025555,-4.58195641301831,NA,-1.51065178341177,1.77231230334267
B7,0.174099726029337,0.485449395346745,0.0936386097799089,2.85250683281484,-3.33236434683777,0.0790834685520931,0.113490126476693,0.0772975171967361,0.109979702363082
B8,0.122369093347326,0.541897720439747,0.0856992334705747,1.77379371629495,-4.20362219241767,0.0807565801739864,0.0910985030033611,0.0806353527459451,0.0907631141952044
C1,0.198924786605933,0.468949892325307,0.158190938970049,7.74369040827561,-3.02116857277553,0.112049462296441,0.22784416874722,0.103237533008742,0.213144344931355
C3,0.620054385832366,-0.571383205494255,0.0981108548718361,6.89934376162628,-4.3667623121691,0.0928638051203055,0.103905912057868,0.0926812754076882,0.103540434335984
C4,0.239621697870959,0.576878637974781,0.0914941561623783,2.99136489522286,-2.83645900137867,0.0683565952830568,0.126416672931787,0.063410683021359,0.119577629303397
C5,-0.197516722133189,0.707306954258302,0.062354547386697,-4.58990734045486,-3.31532898996388,0.057394824052312,0.137918444831906,-0.0168907645935662,0.14159985936696
C6,0.706919336278991,-0.659423057028952,0.0557262884275217,8.94072827398487,-2.77393811991295,0.0474770215162211,0.0660065104238151,0.047055544098304,0.0643970327567394
C7,0.624057981100707,-0.609336923616505,0.112476658399509,5.82579637809417,-4.00156197557595,0.104672841989812,0.121724988849941,0.10410929753815,0.120844019260868
C8,0.118530973380079,0.628900521511293,0.0774598008479677,1.42465478999267,-4.29291718713054,0.0726711937903812,0.0826359416101842,0.0726078403217156,0.0823117613742198
D1,0.20410399793264,1.02850639990792,0.136625216569477,3.48805290530631,-3.45503510180999,0.129261684943055,0.144532356126165,0.12910154561952,0.144148887519434
D2,0.675208654685687,-0.590080177428464,0.137408944647001,5.84249181439306,-3.46696961392062,0.11992154742333,0.159869186469198,0.117906487187284,0.156911402106718
D3,0.199779428975218,0.554000402054885,0.128772477868814,2.88403249876081,-3.02574353593245,0.101639910357255,0.170672487732687,0.0968969484419829,0.160648007295645
D4,0.218789498215534,0.633261778313982,0.0656206664441264,4.37534703432687,-3.12883245848388,0.0577722427265634,0.0752813707761886,0.0570878967606776,0.0741534361275753
D5,0.138127866373599,0.0922056349191732,1.44631487650018,16.7088402124962,-2.91450136424479,NA,NA,NA,NA
D6,0.52732563874046,-0.407722053891181,0.0627519960666346,9.96388189219488,-4.01615400170132,0.0573435268259558,0.0690225332982798,0.0570195661044093,0.0684844260288599
D7,0.269110690357278,0.714156851448608,0.0798466940163652,3.02068495617839,-2.76120298079033,0.065765082950307,0.101551939005143,0.063757423165238,0.0959359648674925
D8,0.126104388368659,0.569494372927654,0.123339767632,1.64172327099667,-4.64291368873441,0.118408460051817,0.128570468091083,0.118374837901797,0.128304697362204
E1,0.70910977027466,-1.1318553903207,0.0755050923555754,7.75110954035171,-3.12397472412364,0.0652191830782021,0.107494661414455,0.0602438120036497,0.0907663727075011
E2,-1.14863602665308,1.74927365345732,0.0783970095673075,-19.5153632972367,-2.9884474957563,NA,NA,-0.0145636305752637,0.171357649709879
E3,0.148911953493593,0.201117587488683,2.68226992534833,17.509313331486,-2.9688512291863,NA,NA,-3.29890666441605,8.66344651511271
E4,0.661148063144141,-0.530467638435542,0.148713695803327,5.6948089554615,-3.80582694863094,0.131801939714977,0.169064365731809,0.130430651225844,0.166996740380809
E5,0.686366082729022,-9.05699503404579,0.246315817257268,-0.11975847020168,-3.12736870865255,0.208010909018259,1.61501495828983,-0.397098471197333,0.88973010571187
E6,0.739714368846353,-0.608096079438729,0.106477147547878,8.37822301491239,-3.58010410238052,0.0961096068908756,0.118408008579175,0.0956452137114926,0.117309081384263
E7,0.135016399731062,0.674913904644955,0.133707262768015,2.60463269627467,-3.8889521121762,0.122044832145083,0.147532612002821,0.121380889152066,0.146033636383965
E8,0.637174577443014,-0.570659541921708,0.129175463980189,5.83522963919895,-3.57746856409659,0.112291557038748,0.150719790043509,0.110403312359433,0.147947615600944
F1,0.625824611681991,-0.56186000271035,0.117417759863701,6.24649535866308,-3.84122108100703,0.106296201591067,0.130796436824862,0.105403508702908,0.129432011024495
F2,0.652710370397854,-0.706525227788947,0.0703711600851108,8.76482677075951,-3.57281035995054,0.0645357689082959,0.0783079019082372,0.0637070641485583,0.0770352560216633
F3,0.201120169642126,0.488494226413131,0.15609181837762,7.29916784900501,-3.43067233061247,0.128145527433049,0.195377634988423,0.124032722812745,0.188150913942495
F5,0.636464329730458,-0.581385432408883,0.0669726970219185,8.33789975608463,-3.28543691397223,0.0588250534979193,0.07895662300623,0.0573614310471853,0.0765839629966518
F6,1.13682142934778,-1.06713241745277,0.119683800559713,11.2333173996761,-3.70311648269763,0.113795574713161,0.126118460298423,0.113612334789634,0.125755266329792
